"MuiTypography-root href","MuiBox-root src","MuiTypography-root","MuiTypography-root 2","MuiStack-root","MuiStack-root 2","MuiStack-root 3","MuiBox-root"
"https://emploitic.com/entreprises/sarl-hpi/offres-d-emploi/btp-construction-immobilier/responsable-marketing-digital-et-communication-a6af5f9da5f2eeab7155f871","https://emploitic.com/images/logos/arn:eu-west-1:oss::a13aecda6044cd462d13dd71:logo:688d7286436f7e12d26dfd7c","RESPONSABLE MARKETING DIGITAL ET COMMUNICATION","Hebbache Promotion Immobilière","Alger, Algérie","02 March","Responsable d'Équipe (Plus de 10 Ans)","<p> </p>
<p>DESCRIPTIF DU POSTE :<br><br></p>
<ul>
<li>Le Responsable Marketing & Communication Digitale est rattaché à la Directrice commercial DCM</li>
<li>Il encadre l’équipe marketing et communication. Il définit la stratégie marketing </li>
<li>et digitale en étroite collaboration avec la Direc"
"https://emploitic.com/entreprises/sarl-hpi/offres-d-emploi/btp-construction-immobilier/responsable-marketing-digital-et-communication-0112e694c7648385e295a991","https://emploitic.com/images/logos/arn:eu-west-1:oss::a13aecda6044cd462d13dd71:logo:688d7286436f7e12d26dfd7c","RESPONSABLE MARKETING DIGITAL ET COMMUNICATION","Hebbache Promotion Immobilière","Alger, Algérie","02 March","Responsable d'Équipe (Plus de 10 Ans)","<p> </p>
<p>DESCRIPTIF DU POSTE :<br><br></p>
<ul>
<li>Le Responsable Marketing & Communication Digitale est rattaché à la Directrice commercial DCM</li>
<li>Il encadre l’équipe marketing et communication. Il définit la stratégie marketing </li>
<li>et digitale en étroite collaboration avec la Direc"
"https://emploitic.com/entreprises/sarl-hpi/offres-d-emploi/btp-construction-immobilier/responsable-marketing-digital-et-communication-d29f9bb37d33c411a463ab00","https://emploitic.com/images/logos/arn:eu-west-1:oss::a13aecda6044cd462d13dd71:logo:688d7286436f7e12d26dfd7c","RESPONSABLE MARKETING DIGITAL ET COMMUNICATION","Hebbache Promotion Immobilière","Alger, Algérie","02 March","Responsable d'Équipe (Plus de 10 Ans)","<p> </p>
<p>DESCRIPTIF DU POSTE :<br><br></p>
<ul>
<li>Le Responsable Marketing & Communication Digitale est rattaché à la Directrice commercial DCM</li>
<li>Il encadre l’équipe marketing et communication. Il définit la stratégie marketing </li>
<li>et digitale en étroite collaboration avec la Direc"
"https://emploitic.com/entreprises/ssaj-services/offres-d-emploi/distribution-commerce/assistant-commercial-ssaj-services-5f3f6666a7646f0c6af88167","https://emploitic.com/images/sectors/commerce.jpg","Assistant Commercial SSAJ SERVICES","SSAJ services","Bab Ezzouar, Daïra Dar El Beïda, Alger, Algérie (Hybride)","02 March","Stagiaire / Etudiant (Sans Expérience)","<p>Compétences requises :</p><p> Excellentes compétences en communication.</p><p> Niveau minimum C1 en français.</p><p> Très réactif et autonome.</p><p> Bonne maîtrise des outils informatiques</p><p> Sens de l’organisation et rigueur administrative.</p><p> Capacité à anticiper, analyser et int"
"https://emploitic.com/entreprises/danone-djurdjura-algerie/offres-d-emploi/industries/events-specialist-a499b2feca456bd90b3385b4","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:2e4b3979-61bd-4050-852c-d7349ba38cf5:logo:69c5d232f761112229d8138a","Events Specialist","Danone Djurdjura Algérie","Alger, Algérie","02 March","Débutant / Junior (1 À 2 Ans)","<p data-mce-style=""margin: 0in 0in 8pt; line-height: 115%; font-size: 12pt; font-family: Aptos, sans-serif;"">  Danone MENA recherche un talentueux <strong>Events Specialist (Spécialiste des Événements) </strong>pour être basé à <strong>Alger, Algérie</strong>, comme vous !</p><p data-mce-style=""marg"
"https://emploitic.com/entreprises/sarl-mery-carton/offres-d-emploi/industries/directeur-commercial-384b1230e27805cf9422c4e1","https://emploitic.com/images/logos/arn:eu-west-1:oss::f5894baa24b49a1fcdfe3729:logo:68937177436f7e12d26e2336","Directeur Commercial","SARL MERY CARTON","Béjaïa, Algérie","01 March","Manager / Responsable Département (Plus de 10 Ans)","<p><span style=""font-size: 1rem;"">La SARL MERY CARTON, entreprise industrielle spécialisée dans la fabrication et la transformation du carton ondulé, située dans la zone d'activité d'El Kseur, Wilaya de Béjaïa, recrute un Directeur Commercial.</span></p><p><b><u>Profil recherché :</u></b></p><ul typ"
"https://emploitic.com/entreprises/eurl-mahindra/offres-d-emploi/services/reponsable-marketing-digital-18f9e7925576b551285b9fbe","https://emploitic.com/images/sectors/services.jpg","reponsable marketing digital","EURL MAHINDRA","Alger, Algérie","01 March","Confirmé / Expérimenté (3 À 5 Ans)","<h3>Description:</h3><p>Nous recherchons un Responsable Marketing Digital confirmé pour rejoindre notre équipe dynamique à Alger. Le candidat idéal possède entre 3 et 5 ans d'expérience dans le domaine du marketing et de la communication digitale, avec un excellent sens de l'analyse et une forte cap"
"https://emploitic.com/entreprises/dentin-aaaaaaaaaaaaaaaaa/offres-d-emploi/distribution-commerce/charge-marketing-et-evenmentiel-e3e00a3aedd3c9e70b384636","https://emploitic.com/images/sectors/commerce.jpg","Chargé marketing et evenmentiel","DENTINA","Dély Brahim, Daïra Cheraga, Alger, Algérie","01 March","Confirmé / Expérimenté (3 À 5 Ans)","<p><strong>Les principales missions :</strong></p><ul><li><p>Définir et mettre en place la stratégie marketing</p></li><li><p>Piloter les lancements de produits (go-to-market)</p></li><li><p>Développer la rentabilité du site internet (génération de chiffre d’affaires et mise en place d’un système de"
"https://emploitic.com/entreprises/sarl-amir-2000/offres-d-emploi/industries/charge-de-communication-interne-f8c0142493d508528be7da38","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:7f8b5c89-a812-482f-add6-c543a134c3d1:logo:6998d1e5f7611122298d23f2","Responsable Communication","AMIR2000","Sidi Chami, Daïra Es Senia, Oran, Algérie","01 March","Débutant / Junior (1 À 2 Ans)","<h3>Description:</h3><p>Nous recherchons un Chargé de communication interne dynamique et motivé pour rejoindre notre équipe à Oran.</p><h3>Responsabilités:</h3><ul><li><p>Développer et mettre en œuvre la stratégie de communication interne afin de renforcer la cohésion et l’engagement des collaborate"
"https://emploitic.com/entreprises/etalent-solutions-2/offres-d-emploi/services/community-manager-d68f98f25f748ecc5fe7ac72","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:81ebd8c1-8ac0-4777-85fa-fa6c0a0ad692:logo:6858286fe26f70a8d85fb030","Community Manager","eTalent. Solutions","Dély Brahim, Daïra Cheraga, Alger, Algérie","01 March","Débutant / Junior (Moins D’un An)","<p>eTalent solutions, recrute pour le compte de son client un :</p><p></p><h3><strong>Community manager</strong></h3><p></p><p><strong><u>Missions principales</u></strong></p><ul><li><p>Gérer et animer les réseaux sociaux de l’entreprise</p></li><li><p>Créer et monter du contenu vidéo attractif pour"
"https://emploitic.com/entreprises/el-kendi/offres-d-emploi/industries/product-specialist-alger-caec3c85a92b6ac647468906","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:34549ff7-5c87-4c3e-9fac-3cdf857999bb:logo:69b42194f761112229c91d3c","Product Specialist- Alger","El Kendi, part of MS Pharma","Alger, Algérie","01 March","Confirmé / Expérimenté (3 À 5 Ans)","<p><p><b data-olk-copy-source=""MessageBody"" style=""font-size: 1rem;"">Job Scope:</b><span style=""font-size: 1rem;"">The&nbsp;Product&nbsp;Specialist&nbsp;is responsible for managing and promoting&nbsp;products within the hospital segment. Acting as the&nbsp;product&nbsp;expert and primary point of con"
"https://emploitic.com/entreprises/digi-booking-377/offres-d-emploi/informatique-telecom-internet/digital-marketing-d4b64db51cf7a7737e298bc5","https://emploitic.com/images/sectors/informatique.jpg","digital marketing","Digi Booking","Alger, Algérie","01 March","Confirmé / Expérimenté (3 À 5 Ans)","<p>Nous recherchons un profil maîtrisant les <strong>outils du marketing digital</strong> afin de renforcer notre présence en ligne et développer nos performances.</p><p><strong>Compétences requises :</strong><br>✅ SEO (référencement naturel, optimisation de contenu)<br>✅ Social Media (gestion et an"
"https://emploitic.com/entreprises/sarl-el-afia-catering/offres-d-emploi/services/responsable-marketing-et-communication-16ae3a083b0cc3c80d2be43d","https://emploitic.com/images/sectors/services.jpg","Responsable Marketing Et Communication","SARL  EL AFIA CATERING","Daïra Birtouta, Alger, Algérie","01 March","Confirmé / Expérimenté (3 À 5 Ans)","<h3>Stratégie marketing &amp; positionnement</h3><ul><li><p>Élaboration de la stratégie marketing globale de l’entreprise</p></li><li><p>Développement et valorisation de l’image de marque</p></li><li><p>Positionnement des offres (catering, événements, produits)</p></li><li><p>Analyse du marché et ve"
"https://emploitic.com/offres-d-emploi/btp-construction-immobilier/infographe-7094650008edf6d9a1403bef","https://emploitic.com/images/sectors/immobilier.jpg","Infographe","Entreprise anonyme","Algérie","01 March","Confirmé / Expérimenté (3 À 5 Ans)","<h3>Description:</h3><p>Nous recherchons un Infographe confirmé ou expérimenté pour rejoindre notre équipe dynamique à Alger.</p><h3>Responsabilités:</h3><ul><li><p>Concevoir et réaliser des supports visuels attractifs et adaptés aux besoins marketing et communication de l’entreprise.</p></li><li><p"
"https://emploitic.com/offres-d-emploi/services/infographe-913366d1e08925e97a588dd7","https://emploitic.com/images/sectors/services.jpg","Infographe","Entreprise anonyme","Alger, Algérie","01 March","Confirmé / Expérimenté (3 À 5 Ans)","<h3>Description:</h3><p>Nous recherchons un Infographe confirmé ou expérimenté pour rejoindre notre équipe dynamique à Alger.</p><h3>Responsabilités:</h3><ul><li><p>Concevoir et réaliser des supports visuels attractifs et adaptés aux besoins marketing et communication de l’entreprise.</p></li><li><p"
"https://emploitic.com/entreprises/entreprise-groupe-melouki/offres-d-emploi/distribution-commerce/attache-commercial-solutions-informatiques-hf-49aa899cbf273af1eec463c3","https://emploitic.com/images/logos/arn:eu-west-1:oss::fd472654f69e5d750c434ab7:logo:6629badeb5d95b7345368335","Attaché Commercial Solutions Informatiques (H/F)","Entreprise Groupe Melouki","Alger, Algérie","26 February","Confirmé / Expérimenté (1 À 2 Ans)","<p><strong>À propos de nous :</strong> MFORMATIK transforme le quotidien des entreprises grâce à des solutions innovantes : notre logiciel de gestion phare <strong>HISBA</strong> et le développement d’applications mobiles sur mesure. En pleine croissance, nous cherchons un talent de la vente pour co"
"https://emploitic.com/entreprises/vmf-maghreb/offres-d-emploi/distribution-commerce/marketing-manager-dd303f63620dc57628e0a4b2","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:f18e0d3a-74d9-48a6-9050-fafc6a5fb2da:logo:69a00c56f7611122299e96a8","Marketing Manager","VMF MAGHREB","Ben Aknoun, Daïra Bouzareah, Alger, Algérie","26 February","Confirmé / Expérimenté (3 À 5 Ans)","<p>Le/La Marketing Manager a pour mission de décrypter les marchés, les consommateurs et les tendances afin d’orienter la stratégie marketing et d’innovation du ou des segments dont il a la charge. Il/Elle agit comme un moteur d’anticipation et de création de valeur, en développant des concepts mark"
"https://emploitic.com/entreprises/find-your-perfect-trainer/offres-d-emploi/services/sales-marketing-manager-remote-c63edd75578d92d9f80ca22d","https://emploitic.com/images/sectors/services.jpg","Sales & Marketing Manager (Remote)","Find Your Perfect Trainer","Télétravail","26 February","Manager / Responsable Département (3 À 5 Ans)","<p>📌 Job Description</p><p>We are hiring a results-driven Sales &amp; Marketing Manager to lead revenue growth and performance marketing for a GCC-focused digital project.</p><p>This is a fully remote position open to experienced professionals who are comfortable working in a performance-based envi"
"https://emploitic.com/entreprises/mediasmart/offres-d-emploi/autres/designer-visuel-digital-experte-0f8faba1bbd3cf11502874f9","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:0d2eb375-bf84-485c-b273-c8fc3b060c2f:logo:69a25c0bf761112229a37fa6","Designer Visuel & Digital Expert(e)","MediaSmart","Constantine, Algérie","26 February","Confirmé / Expérimenté (1 À 2 Ans)","<h3>Description:</h3><p>Nous recherchons deux Designer Visuel &amp; Digital Expert(e)s passionné(e)s par la création et le design, capables de concevoir des supports visuels innovants et impactants. Le profil idéal possède entre 1 et 5 ans d'expérience, avec un bon sens du marketing et de la communi"
"https://emploitic.com/entreprises/peugeot-algerie/offres-d-emploi/distribution-commerce/business-developpement-manager-after-sales-f0e2000a31c8d01c6a3d3cc7","https://emploitic.com/images/logos/arn:eu-west-1:oss::e87b4e6588e21b20382307a0:logo:693069cdeb650d919810ab04","Business Développement Manager (After Sales)","STELLANTIS EL DJAZAIR","Bab Ezzouar, Daïra Dar El Beïda, Alger, Algérie","26 February","Manager / Responsable Département (6 À 10 Ans)","<h3>Description:</h3><p>Nous recherchons un <strong>Business Development Manager After Sales</strong> confirmé pour rejoindre notre équipe basée à Bab Ezzouar, Daïra Dar El Beïda, Alger. Le candidat idéal justifie de <strong>6 à 10 ans d’expérience</strong> dans le secteur automobile, idéalement au"
"https://emploitic.com/entreprises/peugeot-algerie/offres-d-emploi/distribution-commerce/chef-de-produit-apv-accessoires-e71ac1fc208680f32e3f5368","https://emploitic.com/images/logos/arn:eu-west-1:oss::e87b4e6588e21b20382307a0:logo:693069cdeb650d919810ab04","Chef de produit APV (ACCESSOIRES)","STELLANTIS EL DJAZAIR","Bab Ezzouar, Daïra Dar El Beïda, Alger, Algérie","26 February","Confirmé / Expérimenté (3 À 5 Ans)","<h3>Description:</h3><p>Nous recherchons un Chef de produit APV (Accessoires) dynamique et motivé pour rejoindre notre équipe marketing après ventes à Bab Ezzouar, Daïra Dar El Beïda, Alger. Le candidat idéal possède entre 3 et 10 ans d'expérience, avec un profil allant du débutant junior au confirm"
"https://emploitic.com/offres-d-emploi/industries/business-unit-manager-5352b6e2eb2e9f090112047b","https://emploitic.com/images/sectors/industries.jpg","Business Unit manager","Entreprise anonyme","Alger, Algérie","25 February","Cadre Dirigeant (Plus de 10 Ans)","<h3>Description:</h3><p>Nous recherchons un Business Unit manager expérimenté pour rejoindre notre équipe dynamique . Ce poste de cadre dirigeant s'adresse à un professionnel du secteur Marketing, Communication, Médical, disposant d'une solide expérience de plus de 6 ans, idéalement entre 6 et 10 an"
"https://emploitic.com/entreprises/imprimerie-talktake/offres-d-emploi/services/createur-de-contenu-f0695e153ddcb364654efa75","https://emploitic.com/images/logos/arn:eu-west-1:oss::d35fd4d3720726371369fb09:logo:6629ed7cb5d95b734536a197","Créateur De Contenu","CHERFA SAID ""Pixelio""","Birkhadem, Daïra Bir Mourad Rais, Alger, Algérie","25 February","Confirmé / Expérimenté (3 À 5 Ans)","<h3>Description:</h3><p>Nous recherchons un Créateur de Contenu talentueux et passionné, doté d'une expérience confirmée dans les domaines de la création, du design, du marketing, de la communication, des télécommunications et des réseaux. Le candidat idéal possède entre 1 et 5 ans d'expérience et m"
"https://emploitic.com/entreprises/imprimerie-talktake/offres-d-emploi/services/charge-marketing-5a44008f3550928790aad110","https://emploitic.com/images/logos/arn:eu-west-1:oss::d35fd4d3720726371369fb09:logo:6629ed7cb5d95b734536a197","Chargé Marketing","CHERFA SAID ""Pixelio""","Birkhadem, Daïra Bir Mourad Rais, Alger, Algérie","25 February","Confirmé / Expérimenté (1 À 2 Ans)","<h3>Description:</h3><p>Nous recherchons un Chargé Marketing confirmé ou expérimenté pour rejoindre notre équipe dynamique située à Birkhadem, Bir Mourad Rais, Alger. Le candidat idéal possède entre 1 et 5 ans d'expérience dans les domaines du marketing, de la communication, de la création et du des"
